Item;Loc;Item;Issue_Manuf;Issue_CMG;Local code;Item descr;DRPCovDur;MinDRPQty;IncDRPQty;ProdMinQty; ProdIncQty; ProdMaxQty;SSCov;Projection Columns;21.03.22 12;01.04.22 13;01.05.22 17;01.06.22 22;01.07.22 26;01.08.22 31;01.09.22 35;01.10.22 39;01.11.22 44;01.12.22 48;01.01.22 52;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;19;0;0;0;109;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;19;0;0;0;109;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-19;-19;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-19;-19;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-19;-19;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-19;-19;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;;;;;;;;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;;;;;;;;
FTP11201;627MF;FTP11201;"&nbsp;";"&nbsp;"; ;TEPMETKO 250MG TABLETS - (60) BRA;1D;1;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;10;0;0;0;0;10;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;10;0;0;0;0;10;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;60;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;60;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;60;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;50;50;50;50;50;40;40;40;40;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;50;50;50;50;50;40;40;40;40;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;50;50;50;50;50;40;40;40;40;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;50;50;50;50;50;40;40;40;40;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;3650D;
U0044004;627MF;U0044004;"&nbsp;";"&nbsp;"; ;SCREWDRIVER FOR E-DEVICE (1) WW - INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;200;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;200;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;176;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;176;0;24;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;176;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;24;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-24;-24;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-24;-24;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-24;-24;-24;-24;-24;-24;-24;-24;-24;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-24;-24;-24;-24;-24;-24;-24;-24;-24;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;;;;;;;;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;;;;;;;;
U0055008;627MF;U0055008;"&nbsp;";5304 INVENTORY UNEXPECTED DECREASE -44%; ;E-DEVICES LITHIUM BATTERIES (4)-WW-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;1,200;0;0;1,000;0;0;1,200;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;1,200;0;0;1,000;0;0;1,200;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;1,096;0;104;796;204;0;1,200;0;0;1,200;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;1,096;0;104;1,000;0;0;1,200;0;0;1,200;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;1,096;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;104;1,000;0;0;1,200;0;0;1,200;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;104;796;204;0;1,200;0;0;1,200;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-104;-104;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-104;-104;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-104;-104;0;-204;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-104;-104;0;-204;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;;;;;;;;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;;;;;;;;
U0S67000;627MF;U0S67000;"&nbsp;";5302 INVENTORY UNEXPECTED DECREASE -19%; ;SHARP BIN 1 LITRE (1)-INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
U1211136;627MF;U1211136;"&nbsp;";"&nbsp;"; ;EASYPOD 6.0 AUTOINJECTOR (1)-MS-BRA;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;312;0;0;240;0;0;240;0;0;0;
